,base_asset,compare_asset,label
9018,ARKR,TOMZ,0
9019,ARKR,TOUR,0
9020,ARKR,TPHS,0
9021,ARKR,UONE,0
9022,ARKR,VIRC,0
9023,ARKR,VIRX,0
9024,ARKR,WHLM,0
9025,ARKR,WSTL,0
9026,ARKR,XBIO,0
9027,ARKR,XBIT,0
9028,ARKR,XELB,0
9029,ARKR,YTRA,0
9030,ARKR,ZYXI,0
9031,ARMP,ARTW,0
9032,ARMP,ASMB,0
9033,ARMP,ASPN,0
9034,ARMP,ASPS,0
9035,ARMP,ASPU,0
9036,ARMP,ASRT,0
9037,ARMP,ASRV,0
9038,ARMP,ASUR,0
9039,ARMP,ASXC,0
9040,ARMP,ASYS,0
9015,ARKR,STON,0
9014,ARKR,STCN,0
9013,ARKR,SONN,0
9012,ARKR,SNMP,0
8986,ARKR,NOVN,0
8987,ARKR,ONCT,0
8988,ARKR,OPOF,0
8989,ARKR,OPTT,0
8990,ARKR,PATI,0
8991,ARKR,PBPB,0
8992,ARKR,POAI,0
8993,ARKR,PPBT,0
8994,ARKR,PRSO,0
8995,ARKR,PRTH,0
8996,ARKR,PRTY,0
8997,ARKR,QUAD,0
8984,ARKR,NISN,0
8998,ARKR,QUIK,0
9000,ARKR,RAND,0
9001,ARKR,REFR,0
9002,ARKR,RGLS,0
9003,ARKR,RMCF,0
9004,ARKR,RNWK,0
9005,ARKR,RSSS,0
9006,ARKR,RWLK,0
9007,ARKR,SCOR,0
9008,ARKR,SHIP,0
9009,ARKR,SLNG,0
9010,ARKR,SMLP,0
9011,ARKR,SNDA,0
8999,ARKR,RAIL,0
8926,AREN,SINT,0
9159,ARMP,CREG,0
9161,ARMP,CRIS,0
9309,ARMP,INOD,0
9310,ARMP,INPX,0
9311,ARMP,INTG,0
9312,ARMP,INTT,0
9313,ARMP,INTZ,0
9314,ARMP,INUV,0
9315,ARMP,INVE,0
9316,ARMP,IPWR,0
9317,ARMP,IROQ,0
9318,ARMP,ISDR,0
9319,ARMP,ISEE,0
9320,ARMP,ISIG,0
9321,ARMP,ISUN,0
9322,ARMP,ITRN,0
9323,ARMP,IVAC,0
9324,ARMP,IVDA,0
9325,ARMP,IZEA,0
9326,ARMP,JAGX,0
9327,ARMP,JAKK,0
9328,ARMP,JYNT,0
9329,ARMP,KALV,0
9330,ARMP,KBAL,0
9331,ARMP,KDNY,0
9332,ARMP,KEQU,0
9333,ARMP,KFFB,0
9308,ARMP,INFU,0
9334,ARMP,KINS,0
9307,ARMP,INFI,0
9305,ARMP,IMUX,0
9280,ARMP,HFBL,0
9281,ARMP,HGBL,0
9282,ARMP,HIHO,0
9283,ARMP,HMNF,0
9284,ARMP,HNNA,0
9285,ARMP,HNRG,0
9286,ARMP,HOFT,0
9287,ARMP,HROW,0
9288,ARMP,HRTG,0
9289,ARMP,HRTX,0
9290,ARMP,HSDT,0
9291,ARMP,HSON,0
9292,ARMP,HSTO,0
9293,ARMP,HTGM,0
9294,ARMP,HURC,0
9295,ARMP,HUSA,0
9296,ARMP,HWBK,0
9297,ARMP,IBIO,0
9298,ARMP,ICCC,0
9299,ARMP,ICMB,0
9300,ARMP,ICPT,0
9301,ARMP,IDRA,0
9302,ARMP,IDXG,0
9303,ARMP,IMMP,0
9304,ARMP,IMMR,0
9306,ARMP,INDP,0
9335,ARMP,KIRK,0
9336,ARMP,KMPH,0
9337,ARMP,KNDI,0
9368,ARMP,LUMO,0
9369,ARMP,LUNA,0
9370,ARMP,LWAY,0
9371,ARMP,LXFR,0
9372,ARMP,LXRX,0
9373,ARMP,LYTS,0
9374,ARMP,MACK,0
9375,ARMP,MARA,0
9376,ARMP,MARK,0
9377,ARMP,MAYS,0
9378,ARMP,MBCN,0
9379,ARMP,MBOT,0
9380,ARMP,MBRX,0
9381,ARMP,MCFT,0
9382,ARMP,MCHX,0
9383,ARMP,MCRB,0
9384,ARMP,MDGS,0
9385,ARMP,MDWD,0
9386,ARMP,MDXG,0
9387,ARMP,MEDS,0
9388,ARMP,MEIP,0
9389,ARMP,MFIN,0
9390,ARMP,MGNX,0
9391,ARMP,MGYR,0
9392,ARMP,MHLD,0
9367,ARMP,LTRX,0
9366,ARMP,LTBR,0
9365,ARMP,LSBK,0
9364,ARMP,LRMR,0
9338,ARMP,KODK,0
9339,ARMP,KOPN,0
9340,ARMP,KOSS,0
9341,ARMP,KPRX,0
9342,ARMP,KTCC,0
9343,ARMP,KVHI,0
9344,ARMP,KZIA,0
9345,ARMP,LARK,0
9346,ARMP,LCTX,0
9347,ARMP,LCUT,0
9348,ARMP,LEJU,0
9349,ARMP,LFMD,0
9279,ARMP,HDSN,0
9350,ARMP,LFVN,0
9352,ARMP,LINK,0
9353,ARMP,LIQT,0
9354,ARMP,LITB,0
9355,ARMP,LIVE,0
9356,ARMP,LIXT,0
9357,ARMP,LMFA,0
9358,ARMP,LMNL,0
9359,ARMP,LMNR,0
9360,ARMP,LMST,0
9361,ARMP,LOAN,0
9362,ARMP,LPCN,0
9363,ARMP,LPTH,0
9351,ARMP,LGMK,0
9278,ARMP,HBIO,0
9277,ARMP,HAYN,0
9276,ARMP,GYRO,0
9192,ARMP,DLTH,0
9193,ARMP,DMAC,0
9194,ARMP,DPDW,0
9195,ARMP,DRIO,0
9196,ARMP,DRRX,0
9197,ARMP,DRTT,0
9198,ARMP,DSKE,0
9199,ARMP,DSWL,0
9200,ARMP,DTEA,0
9201,ARMP,DXYN,0
9202,ARMP,DYNT,0
9203,ARMP,DZSI,0
9204,ARMP,ECOM,0
9205,ARMP,EDAP,0
9206,ARMP,EDUC,0
9207,ARMP,EFOI,0
9208,ARMP,EGAN,0
9209,ARMP,EHTH,0
9210,ARMP,EIGR,0
9211,ARMP,ELDN,0
9212,ARMP,ELLO,0
9213,ARMP,ELMD,0
9214,ARMP,ELOX,0
9215,ARMP,ELSE,0
9216,ARMP,ELTK,0
9191,ARMP,DLPN,0
9190,ARMP,DLNG,0
9189,ARMP,DLHC,0
9188,ARMP,DJCO,0
9162,ARMP,CRMD,0
9163,ARMP,CRNT,0
9164,ARMP,CRVS,0
9165,ARMP,CRWS,0
9166,ARMP,CSBR,0
9167,ARMP,CSCW,0
9168,ARMP,CTHR,0
9169,ARMP,CTIC,0
9170,ARMP,CTMX,0
9171,ARMP,CTXR,0
9172,ARMP,CUEN,0
9173,ARMP,CULP,0
9217,ARMP,EMMS,0
9174,ARMP,CVEO,0
9176,ARMP,CVLG,0
9177,ARMP,CWCO,0
9178,ARMP,CYAD,0
9179,ARMP,CYCC,0
9180,ARMP,CYRN,0
9181,ARMP,CYTO,0
9182,ARMP,CZWI,0
9183,ARMP,DAIO,0
9184,ARMP,DARE,0
9185,ARMP,DBVT,0
9186,ARMP,DFFN,0
9187,ARMP,DGLY,0
9175,ARMP,CVGI,0
9160,ARMP,CREX,0
9218,ARMP,EMWP,0
9220,ARMP,ENSV,0
9251,ARMP,GBOX,0
9252,ARMP,GCTK,0
9253,ARMP,GECC,0
9254,ARMP,GENE,0
9255,ARMP,GEVO,0
9256,ARMP,GIFI,0
9257,ARMP,GIGM,0
9258,ARMP,GILT,0
9259,ARMP,GLBS,0
9260,ARMP,GLBZ,0
9261,ARMP,GLDG,0
9262,ARMP,GLMD,0
9263,ARMP,GLOP,0
9264,ARMP,GLYC,0
9265,ARMP,GNCA,0
9266,ARMP,GNSS,0
9267,ARMP,GNUS,0
9268,ARMP,GORO,0
9269,ARMP,GREE,0
9270,ARMP,GROW,0
9271,ARMP,GRVY,0
9272,ARMP,GTIM,0
9273,ARMP,GURE,0
9274,ARMP,GWAV,0
9275,ARMP,GWRS,0
9250,ARMP,GASS,0
9249,ARMP,GALT,0
9248,ARMP,FXNC,0
9247,ARMP,FWBI,0
9221,ARMP,EPIX,0
9222,ARMP,ESPR,0
9223,ARMP,EVFM,0
9224,ARMP,EVGN,0
9225,ARMP,EVOL,0
9226,ARMP,EXPR,0
9227,ARMP,EZPW,0
9228,ARMP,FANH,0
9229,ARMP,FARM,0
9230,ARMP,FBIO,0
9231,ARMP,FCEL,0
9232,ARMP,FEIM,0
9219,ARMP,ENDP,0
9233,ARMP,FKWL,0
9235,ARMP,FLXS,0
9236,ARMP,FNHC,0
9237,ARMP,FONR,0
9238,ARMP,FORD,0
9239,ARMP,FPAY,0
9240,ARMP,FRGI,0
9241,ARMP,FSFG,0
9242,ARMP,FSTR,0
9243,ARMP,FSTX,0
9244,ARMP,FTEK,0
9245,ARMP,FURY,0
9246,ARMP,FUSB,0
9234,ARMP,FLNT,0
9394,ARMP,MICT,0
8925,AREN,RWLK,0
8923,AREN,RKDA,0
8604,AQMS,AYTU,0
8605,AQMS,BCDA,0
8606,AQMS,BIOL,0
8607,AQMS,BPTH,0
8608,AQMS,BTTR,0
8609,AQMS,CELZ,0
8610,AQMS,CETX,0
8611,AQMS,CFMS,0
8612,AQMS,CHEK,0
8613,AQMS,CKPT,0
8614,AQMS,CRDF,0
8615,AQMS,CUEN,0
8616,AQMS,CYCC,0
8617,AQMS,DFFN,0
8618,AQMS,DLPN,0
8619,AQMS,ENLV,0
8620,AQMS,GEVO,0
8621,AQMS,GLBS,0
8622,AQMS,GNCA,0
8623,AQMS,GWAV,0
8624,AQMS,HEPA,0
8625,AQMS,IBIO,0
8626,AQMS,IDXG,0
8627,AQMS,INPX,0
8628,AQMS,IVAC,0
8603,AQMS,AVGR,0
8629,AQMS,JAGX,0
8602,AQMS,AUTO,0
8600,AQMS,ARMP,0
8575,APWC,MMAT,0
8576,APWC,MPAA,0
8577,APWC,MULN,0
8578,APWC,NAII,0
8579,APWC,NEGG,0
8580,APWC,NTIP,0
8581,APWC,OBLG,0
8582,APWC,OCUL,0
8583,APWC,PAVM,0
8584,APWC,PETV,0
8585,APWC,PLSE,0
8586,APWC,PLXP,0
8587,APWC,PWFL,0
8588,APWC,RBBN,0
8589,APWC,RCON,0
8590,APWC,RIGL,0
8591,APWC,SCKT,0
8592,APWC,SUNW,0
8593,APWC,TKAT,0
8594,APWC,VTGN,0
8595,APWC,VUZI,0
8596,APWC,WKSP,0
8597,APWC,XTLB,0
8598,APWC,XXII,0
8599,AQMS,ARAV,0
8601,AQMS,ATXS,0
8630,AQMS,KTRA,0
8631,AQMS,LMFA,0
8632,AQMS,MBOT,0
8663,AQMS,TTSH,0
8664,AQMS,USAU,0
8665,AQMS,UTMD,0
8666,AQMS,WORX,0
8667,AQMS,YTEN,0
8668,ARAV,ATNM,0
8669,ARAV,ATOS,0
8670,ARAV,AUTO,0
8671,ARAV,AYTU,0
8672,ARAV,BCDA,0
8673,ARAV,BIOL,0
8674,ARAV,BPTH,0
8675,ARAV,CALA,0
8676,ARAV,CELZ,0
8677,ARAV,CFMS,0
8678,ARAV,CHEK,0
8679,ARAV,CKPT,0
8680,ARAV,CRDF,0
8681,ARAV,CUEN,0
8682,ARAV,CYCC,0
8683,ARAV,CYTO,0
8684,ARAV,DARE,0
8685,ARAV,DFFN,0
8686,ARAV,DLPN,0
8687,ARAV,EGAN,0
8662,AQMS,TTNP,0
8661,AQMS,TRVN,0
8660,AQMS,TRNX,0
8659,AQMS,TOPS,0
8633,AQMS,MDGS,0
8634,AQMS,MIGI,0
8635,AQMS,MPAA,0
8636,AQMS,MTNB,0
8637,AQMS,MYMD,0
8638,AQMS,NBGV,0
8639,AQMS,NURO,0
8640,AQMS,NUWE,0
8641,AQMS,NVIV,0
8642,AQMS,OGEN,0
8643,AQMS,ONVO,0
8644,AQMS,OPGN,0
8574,APWC,MINM,0
8645,AQMS,OPTT,0
8647,AQMS,OTLK,0
8648,AQMS,PALI,0
8649,AQMS,PLAG,0
8650,AQMS,PSHG,0
8651,AQMS,PSTV,0
8652,AQMS,QLGN,0
8653,AQMS,RCAT,0
8654,AQMS,RELV,0
8655,AQMS,RGLS,0
8656,AQMS,SIOX,0
8657,AQMS,SISI,0
8658,AQMS,SNCR,0
8646,AQMS,OTIC,0
8573,APWC,MICS,0
8572,APWC,MGNX,0
8571,APWC,LCUT,0
8487,APEN,VTSI,0
8488,APEN,VTVT,0
8489,APEN,VUZI,0
8490,APEN,VVPR,0
8491,APEN,VXRT,0
8492,APEN,VYNT,0
8493,APEN,WATT,0
8494,APEN,WAVD,0
8495,APEN,WEYS,0
8496,APEN,WFCF,0
8497,APEN,WHLM,0
8498,APEN,WHLR,0
8499,APEN,WILC,0
8500,APEN,WKSP,0
8501,APEN,WLDN,0
8502,APEN,WLFC,0
8503,APEN,WPRT,0
8504,APEN,WSTG,0
8505,APEN,WSTL,0
8506,APEN,WTER,0
8507,APEN,WTRH,0
8508,APEN,WULF,0
8509,APEN,WVFC,0
8510,APEN,WVVI,0
8511,APEN,XBIT,0
8486,APEN,VTGN,0
8485,APEN,VSTM,0
8484,APEN,VOXX,0
8483,APEN,VNRX,0
8457,APEN,TURN,0
8458,APEN,TUSK,0
8459,APEN,TWIN,0
8460,APEN,TZOO,0
8461,APEN,UAMY,0
8462,APEN,UBCP,0
8463,APEN,UFAB,0
8464,APEN,ULBI,0
8465,APEN,UONE,0
8466,APEN,UPLD,0
8467,APEN,USAK,0
8468,APEN,USAS,0
8512,APEN,XELB,0
8469,APEN,USDP,0
8471,APEN,USIO,0
8472,APEN,UTMD,0
8473,APEN,UTSI,0
8474,APEN,VBIV,0
8475,APEN,VBLT,0
8476,APEN,VERB,0
8477,APEN,VERU,0
8478,APEN,VIRC,0
8479,APEN,VIVE,0
8480,APEN,VIVK,0
8481,APEN,VJET,0
8482,APEN,VKTX,0
8470,APEN,USEG,0
8688,ARAV,ENVB,0
8513,APEN,XOMA,0
8515,APEN,YELL,0
8546,APVO,RCRT,0
8547,APVO,TTOO,0
8548,APVO,VSTM,0
8549,APWC,ARAY,0
8550,APWC,AXTI,0
8551,APWC,BNED,0
8552,APWC,BYFC,0
8553,APWC,CAAS,0
8554,APWC,CHUY,0
8555,APWC,CIDM,0
8556,APWC,CLIR,0
8557,APWC,CLWT,0
8558,APWC,CMRX,0
8559,APWC,CRIS,0
8560,APWC,CVGI,0
8561,APWC,EMAN,0
8562,APWC,FLXS,0
8563,APWC,GBOX,0
8564,APWC,HIHO,0
8565,APWC,HOFT,0
8566,APWC,IDEX,0
8567,APWC,INFI,0
8568,APWC,KIRK,0
8569,APWC,KOPN,0
8570,APWC,KZIA,0
8545,APVO,PALT,0
8544,APVO,ONCY,0
8543,APVO,ONCT,0
8542,APVO,ONCS,0
8516,APEN,YGYI,0
8517,APEN,YTEN,0
8518,APEN,YTRA,0
8519,APEN,ZDGE,0
8520,APEN,ZEUS,0
8521,APEN,ZIVO,0
8522,APEN,ZTEK,0
8523,APEN,ZYNE,0
8524,APEN,ZYXI,0
8525,APTO,BMRA,0
8526,APTO,DRRX,0
8527,APTO,KFFB,0
8514,APEN,XTLB,0
8528,APTO,MGYR,0
8530,APVO,ASUR,0
8531,APVO,AXGN,0
8532,APVO,CENN,0
8533,APVO,CFRX,0
8534,APVO,CGRN,0
8535,APVO,DWSN,0
8536,APVO,FRGI,0
8537,APVO,GAIA,0
8538,APVO,IMMR,0
8539,APVO,LNDC,0
8540,APVO,MRNS,0
8541,APVO,NMTR,0
8529,APTO,MTEM,0
8924,AREN,RMAX,0
8689,ARAV,GEVO,0
8691,ARAV,GNCA,0
8839,ARDX,MBCN,0
8840,ARDX,MFIN,0
8841,ARDX,MINM,0
8842,ARDX,MTEX,0
8843,ARDX,MULN,0
8844,ARDX,NGVC,0
8845,ARDX,NSYS,0
8846,ARDX,NYMX,0
8847,ARDX,OBLG,0
8848,ARDX,OMER,0
8849,ARDX,OPHC,0
8850,ARDX,ORGS,0
8851,ARDX,PBHC,0
8852,ARDX,PPIH,0
8853,ARDX,PULM,0
8854,ARDX,PWFL,0
8855,ARDX,QMCO,0
8856,ARDX,QRHC,0
8857,ARDX,QUMU,0
8858,ARDX,RCMT,0
8859,ARDX,RELL,0
8860,ARDX,RENN,0
8861,ARDX,RKDA,0
8862,ARDX,RNDB,0
8863,ARDX,SAMG,0
8838,ARDX,LTRX,0
8864,ARDX,SFBC,0
8837,ARDX,LOAN,0
8835,ARDX,ISEE,0
8810,ARDX,COMS,0
8811,ARDX,CPHC,0
8812,ARDX,CPSS,0
8813,ARDX,CWBC,0
8814,ARDX,DARE,0
8815,ARDX,DRRX,0
8816,ARDX,ELSE,0
8817,ARDX,EPSN,0
8818,ARDX,ESEA,0
8819,ARDX,ESOA,0
8820,ARDX,ESPR,0
8821,ARDX,ETST,0
8822,ARDX,EVFM,0
8823,ARDX,EVOK,0
8824,ARDX,FBIO,0
8825,ARDX,FSFG,0
8826,ARDX,FTFT,0
8827,ARDX,FXNC,0
8828,ARDX,GORO,0
8829,ARDX,GSIT,0
8830,ARDX,HMNF,0
8831,ARDX,HSON,0
8832,ARDX,HWBK,0
8833,ARDX,IBIO,0
8834,ARDX,INTG,0
8836,ARDX,LEJU,0
8865,ARDX,SISI,0
8866,ARDX,SLNO,0
8867,ARDX,SMMT,0
8898,AREN,EFOI,0
8899,AREN,EVOL,0
8900,AREN,GCTK,0
8901,AREN,LGMK,0
8902,AREN,LIFE,0
8903,AREN,MRIN,0
8904,AREN,NAVB,0
8905,AREN,NBSE,0
8906,AREN,NILE,0
8907,AREN,NMTR,0
8908,AREN,NNBR,0
8909,AREN,NNVC,0
8910,AREN,NOVN,0
8911,AREN,NRBO,0
8912,AREN,NXPL,0
8913,AREN,OCGN,0
8914,AREN,OCUP,0
8915,AREN,OFED,0
8916,AREN,ONCY,0
8917,AREN,PDSB,0
8918,AREN,PULM,0
8919,AREN,QBAK,0
8920,AREN,QNRX,0
8921,AREN,QUIK,0
8922,AREN,RGLS,0
8897,AREN,DAIO,0
8896,AREN,CUEN,0
8895,AREN,CSBR,0
8894,AREN,CREG,0
8868,ARDX,SNGX,0
8869,ARDX,STKS,0
8870,ARDX,SVFD,0
8871,ARDX,SYRS,0
8872,ARDX,TROO,0
8873,ARDX,TRVN,0
8874,ARDX,UAVS,0
8875,ARDX,UEIC,0
8876,ARDX,USAK,0
8877,ARDX,VBIV,0
8878,ARDX,VIVK,0
8879,ARDX,VNRX,0
8809,ARDX,CLLS,0
8880,ARDX,VTVT,0
8882,ARDX,ZEUS,0
8883,ARDX,ZIVO,0
8884,AREN,ASUR,0
8885,AREN,BBGI,0
8886,AREN,BLPH,0
8887,AREN,BRTX,0
8888,AREN,CAPR,0
8889,AREN,CCNC,0
8890,AREN,CLRB,0
8891,AREN,CLRO,0
8892,AREN,CMCM,0
8893,AREN,COCP,0
8881,ARDX,ZEST,0
8808,ARDX,CIZN,0
8807,ARDX,CDZI,0
8806,ARDX,CCNC,0
8722,ARAV,PLAG,0
8723,ARAV,PSTV,0
8724,ARAV,PULM,0
8725,ARAV,RELV,0
8726,ARAV,RGLS,0
8727,ARAV,RSLS,0
8728,ARAV,SIOX,0
8729,ARAV,SISI,0
8730,ARAV,SNCR,0
8731,ARAV,SNOA,0
8732,ARAV,STRR,0
8733,ARAV,TMBR,0
8734,ARAV,TRNX,0
8735,ARAV,TTNP,0
8736,ARAV,USAU,0
8737,ARAV,UTMD,0
8738,ARAV,WORX,0
8739,ARAV,XSPA,0
8740,ARAV,YTEN,0
8741,ARAV,ZEST,0
8742,ARAV,ZYNE,0
8743,ARAY,AWRE,0
8744,ARAY,BKTI,0
8745,ARAY,BNED,0
8746,ARAY,BTCM,0
8721,ARAV,PCYG,0
8720,ARAV,PBLA,0
8719,ARAV,PALI,0
8718,ARAV,OTIC,0
8692,ARAV,GNUS,0
8693,ARAV,GWAV,0
8694,ARAV,HEPA,0
8695,ARAV,IBIO,0
8696,ARAV,INPX,0
8697,ARAV,IVAC,0
8698,ARAV,JAGX,0
8699,ARAV,KPRX,0
8700,ARAV,KTRA,0
8701,ARAV,LIFE,0
8702,ARAV,LMFA,0
8703,ARAV,MBOT,0
8747,ARAY,CAAS,0
8704,ARAV,MHLD,0
8706,ARAV,NBGV,0
8707,ARAV,NBSE,0
8708,ARAV,NNDM,0
8709,ARAV,NOVN,0
8710,ARAV,NRBO,0
8711,ARAV,NURO,0
8712,ARAV,NVIV,0
8713,ARAV,OCUP,0
8714,ARAV,OGEN,0
8715,ARAV,ONTX,0
8716,ARAV,ONVO,0
8717,ARAV,OPGN,0
8705,ARAV,MTNB,0
8690,ARAV,GLBS,0
8748,ARAY,CCNC,0
8750,ARAY,CHNR,0
8781,ARAY,PKOH,0
8782,ARAY,POLA,0
8783,ARAY,PRTH,0
8784,ARAY,PRTY,0
8785,ARAY,PXLW,0
8786,ARAY,RBBN,0
8787,ARAY,RIGL,0
8788,ARAY,RNWK,0
8789,ARAY,SANW,0
8790,ARAY,STCN,0
8791,ARAY,SUNW,0
8792,ARAY,TAYD,0
8793,ARAY,TSAT,0
8794,ARAY,UFAB,0
8795,ARAY,VTGN,0
8796,ARAY,WHLM,0
8797,ARAY,YELL,0
8798,ARDX,AREN,0
8799,ARDX,ASPU,0
8800,ARDX,ASRV,0
8801,ARDX,ATHX,0
8802,ARDX,BCTF,0
8803,ARDX,BWEN,0
8804,ARDX,CALA,0
8805,ARDX,CBAN,0
8780,ARAY,PALT,0
8779,ARAY,NXPL,0
8778,ARAY,NEGG,0
8777,ARAY,MRIN,0
8751,ARAY,CLSK,0
8752,ARAY,CNET,0
8753,ARAY,CREG,0
8754,ARAY,CULP,0
8755,ARAY,CWCO,0
8756,ARAY,EVGN,0
8757,ARAY,FLXS,0
8758,ARAY,FSTX,0
8759,ARAY,FTFT,0
8760,ARAY,GENE,0
8761,ARAY,GNUS,0
8762,ARAY,HIHO,0
8749,ARAY,CGRN,0
8763,ARAY,HOFT,0
8765,ARAY,IDEX,0
8766,ARAY,INFI,0
8767,ARAY,INUV,0
8768,ARAY,IRIX,0
8769,ARAY,ISUN,0
8770,ARAY,IZEA,0
8771,ARAY,KSPN,0
8772,ARAY,LGMK,0
8773,ARAY,MICR,0
8774,ARAY,MICS,0
8775,ARAY,MMAT,0
8776,ARAY,MPAA,0
8764,ARAY,ICMB,0
7517,APCX,MINM,0
11273,ATOS,OCUL,0
11275,ATOS,OESX,0
13771,AYTU,LMST,0
13772,AYTU,LNDC,0
13773,AYTU,LOAN,0
13774,AYTU,LOCO,0
13775,AYTU,LPCN,0
13776,AYTU,LPTH,0
13777,AYTU,LRMR,0
13778,AYTU,LSBK,0
13779,AYTU,LTBR,0
13780,AYTU,LTRX,0
13781,AYTU,LUMO,0
13782,AYTU,LUNA,0
13783,AYTU,LXFR,0
13784,AYTU,LXRX,0
13785,AYTU,LYTS,0
13786,AYTU,MARA,0
13787,AYTU,MARK,0
13788,AYTU,MAYS,0
13789,AYTU,MBCN,0
13790,AYTU,MBOT,0
13791,AYTU,MCFT,0
13792,AYTU,MCRB,0
13793,AYTU,MDGS,0
13794,AYTU,MDWD,0
13795,AYTU,MDXG,0
13770,AYTU,LMNR,0
13796,AYTU,MEDS,0
13769,AYTU,LMNL,0
13767,AYTU,LIXT,0
13742,AYTU,KMDA,0
13743,AYTU,KMPH,0
13744,AYTU,KNDI,0
13745,AYTU,KODK,0
13746,AYTU,KOPN,0
13747,AYTU,KOSS,0
13748,AYTU,KPRX,0
13749,AYTU,KRMD,0
13750,AYTU,KTCC,0
13751,AYTU,KTRA,0
13752,AYTU,KVHI,0
13753,AYTU,KZIA,0
13754,AYTU,LAKE,0
13755,AYTU,LARK,0
13756,AYTU,LCTX,0
13757,AYTU,LCUT,0
13758,AYTU,LEDS,0
13759,AYTU,LFMD,0
13760,AYTU,LFVN,0
13761,AYTU,LGMK,0
13762,AYTU,LIFE,0
13763,AYTU,LINC,0
13764,AYTU,LINK,0
13765,AYTU,LITB,0
13766,AYTU,LIVE,0
13768,AYTU,LMFA,0
13797,AYTU,MEIP,0
13798,AYTU,MGNX,0
13799,AYTU,MGYR,0
13830,AYTU,NBRV,0
13831,AYTU,NDLS,0
13832,AYTU,NEGG,0
13833,AYTU,NEPH,0
13834,AYTU,NEPT,0
13835,AYTU,NERV,0
13836,AYTU,NETI,0
13837,AYTU,NEWP,0
13838,AYTU,NGVC,0
13839,AYTU,NHTC,0
13840,AYTU,NICK,0
13841,AYTU,NILE,0
13842,AYTU,NISN,0
13843,AYTU,NLTX,0
13844,AYTU,NNBR,0
13845,AYTU,NNVC,0
13846,AYTU,NOVN,0
13847,AYTU,NSYS,0
13848,AYTU,NTIC,0
13849,AYTU,NTIP,0
13850,AYTU,NTWK,0
13851,AYTU,NVEC,0
13852,AYTU,NVFY,0
13853,AYTU,NVIV,0
13854,AYTU,NWPX,0
13829,AYTU,NBGV,0
13828,AYTU,NATR,0
13827,AYTU,NATH,0
13826,AYTU,NAII,0
13800,AYTU,MICS,0
13801,AYTU,MICT,0
13802,AYTU,MINM,0
13803,AYTU,MITT,0
13804,AYTU,MLSS,0
13805,AYTU,MMAT,0
13806,AYTU,MNDO,0
13807,AYTU,MNMD,0
13808,AYTU,MNOV,0
13809,AYTU,MNTX,0
13810,AYTU,MOBQ,0
13811,AYTU,MOXC,0
13741,AYTU,KIRK,0
13812,AYTU,MPAA,0
13814,AYTU,MRIN,0
13815,AYTU,MRKR,0
13816,AYTU,MRNS,0
13817,AYTU,MSVB,0
13818,AYTU,MTEM,0
13819,AYTU,MTEX,0
13820,AYTU,MTMT,0
13821,AYTU,MTNB,0
13822,AYTU,MTRX,0
13823,AYTU,MULN,0
13824,AYTU,MVIS,0
13825,AYTU,MYMD,0
13813,AYTU,MRAM,0
13855,AYTU,NXTP,0
13740,AYTU,KINS,0
13738,AYTU,KEQU,0
13654,AYTU,FSTR,0
13655,AYTU,FSTX,0
13656,AYTU,FTEK,0
13657,AYTU,FUSB,0
13658,AYTU,FXNC,0
13659,AYTU,GAIA,0
13660,AYTU,GASS,0
13661,AYTU,GBOX,0
13662,AYTU,GCTK,0
13663,AYTU,GECC,0
13664,AYTU,GENE,0
13665,AYTU,GEVO,0
13666,AYTU,GIGM,0
13667,AYTU,GILT,0
13668,AYTU,GLBS,0
13669,AYTU,GLBZ,0
13670,AYTU,GLDG,0
13671,AYTU,GLMD,0
13672,AYTU,GLOP,0
13673,AYTU,GLYC,0
13674,AYTU,GNCA,0
13675,AYTU,GNSS,0
13676,AYTU,GREE,0
13677,AYTU,GROW,0
13678,AYTU,GRVY,0
13653,AYTU,FSFG,0
13679,AYTU,GSIT,0
13652,AYTU,FORD,0
13650,AYTU,FNHC,0
13625,AYTU,ELTK,0
13626,AYTU,EMCF,0
13627,AYTU,EMKR,0
13628,AYTU,EMMS,0
13629,AYTU,EMWP,0
13630,AYTU,ENDP,0
13631,AYTU,ENSV,0
13632,AYTU,ENVB,0
13633,AYTU,ESCA,0
13634,AYTU,ESEA,0
13635,AYTU,ESOA,0
13636,AYTU,EVGN,0
13637,AYTU,EVOK,0
13638,AYTU,EVOL,0
13639,AYTU,EXPR,0
13640,AYTU,EXTN,0
13641,AYTU,EYPT,0
13642,AYTU,EZPW,0
13643,AYTU,FANH,0
13644,AYTU,FBIO,0
13645,AYTU,FCEL,0
13646,AYTU,FEIM,0
13647,AYTU,FKWL,0
13648,AYTU,FLNT,0
13649,AYTU,FLXS,0
13651,AYTU,FONR,0
13680,AYTU,GTIM,0
13681,AYTU,GWRS,0
13682,AYTU,GYRO,0
13713,AYTU,INDP,0
13714,AYTU,INFI,0
13715,AYTU,INFU,0
13716,AYTU,INOD,0
13717,AYTU,INSE,0
13718,AYTU,INSG,0
13719,AYTU,INTG,0
13720,AYTU,INTT,0
13721,AYTU,INTZ,0
13722,AYTU,INUV,0
13723,AYTU,INVE,0
13724,AYTU,IROQ,0
13725,AYTU,ISDR,0
13726,AYTU,ISIG,0
13727,AYTU,ISSC,0
13728,AYTU,ISUN,0
13729,AYTU,ITRN,0
13730,AYTU,IVAC,0
